robot,window,count,rmse,mean,pstd,mean_dt
a,1,216,0.171951369134759,0.11930309071941138,0.12383071465558963,1.0
a,10,207,0.7983471040990405,0.6363738194704395,0.48206478871198283,10.0
a,50,167,1.2481326980256797,1.0186687663998293,0.7212136827891665,50.0
b,1,584,3.2416760410148813,2.066185172471423,2.4978675681366993,1.0
b,10,575,2.7430794246071106,1.8418710458277885,2.0327311136114696,10.0
b,50,535,4.90843592964638,4.167973480454326,2.5924390719307118,50.0
c,1,222,0.5467608093834606,0.17784433993376594,0.5170287936190593,1.0
c,10,213,0.7276007348584553,0.5177069445434966,0.5112556590767496,10.0
c,50,173,1.1311503132893366,0.9624904656107004,0.5942332327151185,50.0
