robot,window,count,rmse,mean,pstd,mean_dt
a,1,328,0.21566295827969795,0.09844672263193129,0.19188213668026088,1.0
a,10,319,0.7945066462044885,0.571162322206218,0.5522810992195054,10.0
a,50,279,1.3973136901555727,1.161775533709816,0.7763782312568124,50.0
b,1,529,1.1866340135735074,0.43939276050769294,1.102285935763947,1.0
b,10,520,1.8221338875109574,1.2796028329525393,1.2972233785727243,10.0
b,50,480,4.681824981266233,4.0496873975150205,2.3493652627074826,50.0
c,1,163,0.14673332239752104,0.10366553260626335,0.10384664294658061,1.0
c,10,154,0.4851004606094312,0.4503752572445856,0.18023480392353652,10.0
c,50,114,0.746399377243656,0.6762507140674788,0.31590663505685146,50.0
