robot,window,count,rmse,mean,pstd,mean_dt
a,1,206,4.740736143996276,1.6469022159805702,4.445479982857977,1.0
a,10,197,10.569135757089542,7.453176241215785,7.4937837284755755,10.0
a,50,157,10.839685093093806,8.993951183050426,6.050422715343609,50.0
b,1,560,8.362346652655491,4.508708301431854,7.042754503159823,1.0
b,10,551,8.851240949101317,5.1184174637468,7.221237359750738,10.0
b,50,511,11.376771659366183,8.750658959579672,7.270275177906651,50.0
c,1,243,0.1178452815181838,0.08824351706017429,0.07810628702576207,1.0
c,10,234,0.539456627287812,0.45216856283235163,0.2942057842919931,10.0
c,50,194,0.8405074116307745,0.7291844769769007,0.4180223768438572,50.0
