robot,window,count,rmse,mean,pstd,mean_dt
a,1,658,0.12316692741237817,0.10243535994976466,0.06838924652434913,1.0
a,10,649,0.8623521986097793,0.7235408644010368,0.46919072027153413,10.0
a,50,609,2.4743996818327854,2.2351520540061434,1.0614843762045219,50.0
b,1,424,0.26113113835172624,0.12473945790392535,0.2294112879932094,1.0
b,10,415,0.7647045660080595,0.6073639083795098,0.46463120436701294,10.0
b,50,375,1.301199036179553,1.2260302098373677,0.43585416863985366,50.0
c,1,524,1.7415906526229477,0.7344267275577151,1.5791628741686177,1.0
c,10,515,2.1467841521714064,1.3317885642206984,1.6837521837328904,10.0
c,50,475,3.0427234011896283,2.439481646010103,1.8185419970203651,50.0
