key,x,y,z,qw,qx,qy,qz
6989586621679010115,95.55341033045823,76.05181320479595,7.821838527530792,0.011300858791745987,0.9320097917683616,-0.36221248656261185,-0.005670380639263325
6989586621679010116,97.11096057456732,74.63017102924174,7.775798344515323,-0.001847976361546824,0.9328188921185343,-0.3603047529805275,-0.005097496420672895
6989586621679010117,98.6434747994639,73.18853154841597,7.70091741338144,-0.004007107069383275,0.9297477966834646,-0.36815857221413395,-0.0034990513611252157
6989586621679010118,100.33547815833366,71.5273390388863,7.74163804290109,-0.012209308856939837,0.9291611024862066,-0.3693853305141029,0.008065730273184309
6989586621679010119,102.24246662889064,70.12558588371708,7.837385458011444,-0.027153005650463274,0.9618522165877484,-0.27140232055417857,0.021066754073369925
6989586621679010120,104.2642601491982,69.7026156831028,7.867644708572583,-0.058458551233936305,0.9956797192345246,-0.07180841039942372,0.006931571870467767
6989586621679010121,106.55351977675514,70.42320840174214,7.947377905509806,-0.030928139221611087,0.9876027596986237,0.15313336008745596,-0.015310560678069358
6989586621679010122,108.53214382326418,71.51873246959619,7.967927537197076,-0.00841815478905981,0.974549304873237,0.22401418574868104,0.0006569812732774291
6989586621679010123,110.78716887701142,72.52100971655459,7.972243494621404,-0.012843490470520209,0.978872527940348,0.20400895849625547,0.0048952680702432335
6989586621679010124,112.76438915799343,73.37391784856597,7.998900361663439,-0.01852505494259689,0.9780487991522201,0.20753168764622643,0.0028226652268706336
6989586621679010125,114.86091316421388,74.34127548844164,7.972046513609739,-0.018984340954149363,0.9755263457308675,0.2190132367883599,-0.004598444846066056
6989586621679010127,119.08686949474011,76.0089626770101,7.9631256319887145,0.015494813432829175,0.9942668843168411,0.10561602502996709,-0.006207154294256472
6989586621679010128,121.15078965581338,75.66004535498999,7.947618360968904,0.023273174822240995,0.9957324519054611,-0.08866195687093964,-0.010691162698587204
6989586621679010129,122.82255215788103,74.53103148314528,7.970766139604583,0.0023308266946410502,0.9674102883820141,-0.25318002115269783,0.0034319190939380534
6989586621679010130,124.44424926047355,73.16706031858462,8.007905926173024,0.0028717020453241896,0.9456660132064694,-0.3251089963104852,0.003418378494788907
6989586621679010131,126.18197242887092,71.59619949321467,8.008385686366625,0.0036666216520537783,0.9325822576479784,-0.3609235479553218,0.003328834210807887
6989586621679010132,127.61161232944566,70.13172641041905,8.031386504890797,0.007978229546549859,0.9209087478571798,-0.38966891404383064,0.004643640955718642
6989586621679010133,129.0329389419436,68.46694702571125,8.044199518483143,0.004519213044107807,0.9094669771091457,-0.4156925787582956,0.007005299900280656
6989586621679010134,130.4411627588952,66.64041555496522,8.035788625966134,0.0029044608831368143,0.8982018426586225,-0.43956890451235525,0.0020474709867567636
6989586621679010135,131.76633072043344,64.70613358917156,8.028738742859217,-0.0016288572952190853,0.8839951952196315,-0.46746057134674684,-0.005518685413255714
6989586621679010136,132.8401177213278,62.73251564379454,8.012039718202079,-0.002817758541200742,0.8557781980895588,-0.5172396104214277,-0.009945919891154538
6989586621679010137,133.45156898251872,60.70226964673914,7.986516159692727,0.0016880738651524644,0.7960661837113304,-0.6048914283338601,-0.019548439480600893
6989586621679010138,133.39918074628733,58.18716178173314,7.921460952109221,0.0018379592124832171,-0.6856952056877366,0.727196446526636,0.03168651072332515
6989586621679010139,132.55501516106023,55.9922473448086,7.8787499409604385,-0.003244636096543049,-0.557612869469156,0.8294950841767834,0.03154782822201988
6989586621679010140,131.06326469421728,54.107557844929815,7.865084273646426,-0.002115065859787137,-0.4383183295302853,0.8985940354350355,0.020033171859878168
6989586621679010141,129.61366768587507,52.60060706602679,7.851779259159567,0.0011157715839403056,-0.40095717408835396,0.9160331162680707,0.010743812221985333
6989586621679010142,128.14881560602836,51.15906439161227,7.807321396615783,0.005126593996182446,-0.3728204096622231,0.9277450420292984,0.016364509260765603
6989586621679010143,126.06611573271076,49.7365793549971,7.797550846923354,0.002817188264579976,-0.28212236929788026,0.9591702738646404,0.019784284835782918
6989586621679010144,123.83924733040622,49.047164306391345,7.836039883059901,-0.007830314245200564,-0.14297277293473745,0.9896443796686721,0.010073438756572671
6989586621679010145,121.40477529972375,49.021577375168704,7.7988889556699075,-0.00252406870309773,0.005153038796569867,0.9999665454313464,0.005829518542899365
6989586621679010146,119.4505954987418,49.52183075275207,7.816399572859048,0.003898857455554485,0.11335027033374163,0.9935455267610147,-0.001949712539578249
6989586621679010147,117.60930602962416,50.30444542357209,7.838000269410584,0.005288564101529232,0.19990365473703517,0.9797780665483694,0.006745385330681927
6989586621679010148,115.68825046110412,51.53353157225768,7.747852840877725,0.01169601973337949,0.288051371119553,0.957481014906026,0.010941517859440442
6989586621679010149,113.88933293977848,52.96732651247583,7.765022015377667,0.010162498399966984,0.330054403442015,0.9437757321530142,0.01575378665109512
6989586621679010150,112.23337657840024,54.44946793035771,7.72807746548094,0.03731849799115579,0.3512094590918593,0.9355523288100834,0.0010419261572900073
6989586621679010151,110.58944377531824,56.068327675089215,7.726884425106325,-0.015265688403980739,0.3688012077156212,0.929230748775079,0.016817951003546452
6989586621679010152,109.00484862245152,57.723784292798115,7.7543515141254655,-0.006344698882955293,0.3926556728373517,0.9195729392224609,0.012918081687909838
6989586621679010153,107.57786377525882,59.24344815275659,7.791657013404454,-0.001786409039947345,0.40399011510927624,0.9145990900807134,0.017242391373213213
6989586621679010154,106.1275115265743,60.85625740988741,7.740278843777505,0.004096832664282007,0.40218169741124044,0.9154482367853892,0.013697590885128758
6989586621679010155,104.58483659896918,62.54898329569295,7.767606258915495,-0.003910894645975934,0.4051303954603426,0.9142172713323167,0.007800536834593707
6989586621679010156,102.9136103803413,64.32727376472667,7.760937736216216,0.004143338921897468,0.40153782934771,0.9157580961472357,0.011718092255051181
6989586621679010157,101.15224938478428,66.1121547846288,7.721807262624319,0.012093678820473158,0.3967204297371621,0.9175982662781673,0.02191039217015878
6989586621679010158,99.46332088982498,67.82073020917986,7.722951465220659,0.008608497239523335,0.3875378970216125,0.9214790363178663,0.024832594992060503
6989586621679010160,96.2618918366872,71.11052835130916,7.7709878887965615,0.003938651575680841,0.38100452488935665,0.9244820719781325,0.012366795406255446
6989586621679010161,94.69847255749089,72.59875076856017,7.800327603330154,-0.004269714008740484,0.3633410361221777,0.9315804985327572,0.011083129765802238
