robot,window,count,rmse,mean,pstd,mean_dt
a,1,528,14.066679355630963,2.4152352527766956,13.857781451873135,1.0
a,10,519,45.534671537701,20.070895367566305,40.87255156202659,10.0
a,50,479,97.8811894307465,69.36832982199057,69.0562239199713,50.0
b,1,513,3.8994420632684754,1.3057160449455296,3.6743372211542207,1.0
b,10,504,4.914860609045413,2.732027762727557,4.085569618796392,10.0
b,50,464,7.31054770519748,5.782320071394531,4.47312892077973,50.0
c,1,546,2.638164667515676,1.6103845503412626,2.089634995148739,1.0
c,10,537,2.5603383924109817,1.7966772338589945,1.8240843184969395,10.0
c,50,497,3.8198206681138136,3.268570221164708,1.976734338717461,50.0
