robot,window,count,rmse,mean,pstd,mean_dt
a,1,1176,0.6157936380590938,0.1329318311944389,0.6012744239773943,1.0
a,10,1167,2.030988619587488,1.0359925886491388,1.7468927068248763,10.0
a,50,1127,4.575670928977907,3.5898145634266863,2.8372514605694006,50.0
b,1,612,0.21914498003100655,0.15304110732465073,0.15685324906304937,1.0
b,10,603,1.3906046827129668,1.1509911765523289,0.7803849659507267,10.0
b,50,563,5.1389062191713055,4.2298019920004135,2.9184126229693517,50.0
c,1,1012,1.1882104007582122,0.4124629617370793,1.1143241277406983,1.0
c,10,1003,1.3894618666335747,1.0038245607710319,0.9606979390118947,10.0
c,50,963,3.0560836535778364,2.666194559761714,1.4936712714525533,50.0
