robot,window,count,rmse,mean,pstd,mean_dt
a,1,212,2.8210494196459117,0.5148276674729749,2.7736748729598557,1.0
a,10,203,5.094419346847306,1.8315950106957428,4.753774100472865,10.0
a,50,163,4.0782352956731796,1.970637545447813,3.5705168801373737,50.0
b,1,574,2.4824470550308306,1.5387852929012982,1.9479946620516975,1.0
b,10,565,2.3882132503660993,1.6804387999400707,1.6969643393071603,10.0
b,50,525,3.4244934406571033,3.0408992659301544,1.574829190600994,50.0
c,1,218,0.08644435963997063,0.0735419875960752,0.045433504971367826,1.0
c,10,209,0.3502994228387497,0.3259880316722138,0.12822436916451138,10.0
c,50,169,0.48091039182803047,0.45641403331840336,0.1515289911476254,50.0
