robot,window,count,rmse,mean,pstd,mean_dt
a,1,309,72.77613507337182,10.609310979630298,71.99866913183297,1.0
a,10,300,207.95879548919416,82.97540699493067,190.68807633237626,10.0
a,50,260,235.0580593362177,155.58742878018984,176.19546891017993,50.0
b,1,565,2.943198855835808,1.313174041139242,2.6340071075589853,1.0
b,10,556,3.249890648502896,2.191243258217165,2.400050459999621,10.0
b,50,516,6.513401443853105,5.717395367612195,3.1202225207818612,50.0
c,1,160,0.21093167760886294,0.127962739340093,0.16768336220230293,1.0
c,10,151,0.6294582461219477,0.5554243760928995,0.2961780647730887,10.0
c,50,111,1.2534142931918855,1.142554783087891,0.5153794311191473,50.0
