robot,window,count,rmse,mean,pstd,mean_dt
a,1,538,0.184513674407335,0.12667606348478944,0.13415838022014737,1.0
a,10,529,1.0328851584664605,0.8628150442785971,0.5678044997592099,10.0
a,50,489,2.4760499255676085,2.0954202492475913,1.3191047012828514,50.0
b,1,518,0.41946232770517344,0.18539971859080867,0.3762653169112073,1.0
b,10,509,0.6790935215131707,0.5470101560471443,0.4024275091770414,10.0
b,50,469,1.1515796796003634,1.0620111760797306,0.4452729728494897,50.0
c,1,550,2.436967032962651,1.4779558064027487,1.937641595875561,1.0
c,10,541,2.0749474125191223,1.3745949052302697,1.554315158272217,10.0
c,50,501,2.850686418995224,2.3170993034640763,1.660561313932764,50.0
