robot,window,count,rmse,mean,pstd,mean_dt
a,1,1149,0.3777864512868525,0.12866189929378066,0.3552023626695497,1.0
a,10,1140,1.4233947046467925,0.9858157935775427,1.0267520179427994,10.0
a,50,1100,3.8353237850862616,3.2944973012259715,1.96366903236345,50.0
b,1,609,0.6426833329059828,0.1963883971835048,0.6119423697104462,1.0
b,10,600,1.1868409402359168,0.8359976970422861,0.8424365067825991,10.0
b,50,560,3.1216988615447443,2.77895850493762,1.4221087897923363,50.0
c,1,1010,1.6358365668978225,0.7052519906770461,1.4760016609902966,1.0
c,10,1001,1.7337123864206392,1.186345398178398,1.2642560005984893,10.0
c,50,961,2.9641242290304035,2.57037238157208,1.476217553471225,50.0
